item_id,nome,categoria,preco,descricao,imagem_url,cat_idx
438,Escova de Cabelo Raquete Fit,Beleza e Cuidados,712.12,Escova de Cabelo Raquete Fit da categoria Beleza e Cuidados. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item438,1
439,Kite Mini Prime,Brinquedos,99.72,Kite Mini Prime da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item439,2
440,Chá Verde Nexus,Alimentos e Bebidas,103.14,Chá Verde Nexus da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item440,0
441,Raquete Tênis Prime,Esportes,986.91,Raquete Tênis Prime da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item441,5
442,Camiseta Polo VerdeVida,Roupas,386.79,Camiseta Polo VerdeVida da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item442,7
443,Abajur Led Trend,Casa e Decoração,383.23,Abajur Led Trend da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item443,3
444,Caneta Esferográfica Prime,Livros e Papelaria,816.54,Caneta Esferográfica Prime da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item444,6
445,Quebra-Cabeça 500 Peças Fit,Brinquedos,948.3,Quebra-Cabeça 500 Peças Fit da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item445,2
446,Fone de Ouvido Sem Fio Prime,Eletrônicos,986.28,Fone de Ouvido Sem Fio Prime da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item446,4
447,Chá Verde Smart,Alimentos e Bebidas,758.31,Chá Verde Smart da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item447,0
448,Teclado Mecânico Classic,Eletrônicos,388.73,Teclado Mecânico Classic da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item448,4
449,Luva de Goleiro Lumina,Esportes,101.83,Luva de Goleiro Lumina da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item449,5
450,Livro de Ficção Cool,Livros e Papelaria,781.6,Livro de Ficção Cool da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item450,6
451,Tapete Geométrico Pro,Casa e Decoração,567.24,Tapete Geométrico Pro da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item451,3
452,Boneco Articulado Pro,Brinquedos,435.74,Boneco Articulado Pro da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item452,2
453,Hidratante Facial Classic,Beleza e Cuidados,908.23,Hidratante Facial Classic da categoria Beleza e Cuidados. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item453,1
454,Condicionador Hidratante Top,Beleza e Cuidados,128.97,Condicionador Hidratante Top da categoria Beleza e Cuidados. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item454,1
455,Corda de Pular Smart,Esportes,502.77,Corda de Pular Smart da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item455,5
456,Boné Aba Reta Cool,Roupas,31.13,Boné Aba Reta Cool da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item456,7
457,Quadro Fotografia Cool,Casa e Decoração,479.29,Quadro Fotografia Cool da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item457,3
458,Escova de Cabelo Raquete Pro,Beleza e Cuidados,75.18,Escova de Cabelo Raquete Pro da categoria Beleza e Cuidados. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item458,1
459,Jaqueta Corta-Vento Trend,Roupas,136.44,Jaqueta Corta-Vento Trend da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item459,7
460,Cerveja Stout Trend,Alimentos e Bebidas,135.18,Cerveja Stout Trend da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item460,0
461,Tapete Geométrico VerdeVida,Casa e Decoração,656.23,Tapete Geométrico VerdeVida da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item461,3
462,Kite Mini Trend,Brinquedos,751.12,Kite Mini Trend da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item462,2
463,Jaqueta Corta-Vento Smart,Roupas,591.7,Jaqueta Corta-Vento Smart da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item463,7
464,Puzzle Arte Fit,Livros e Papelaria,962.93,Puzzle Arte Fit da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item464,6
465,Corda de Pular Trend,Esportes,387.37,Corda de Pular Trend da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item465,5
466,Haltere 5kg Pro,Esportes,300.0,Haltere 5kg Pro da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item466,5
467,Raquete Tênis Fit,Esportes,871.23,Raquete Tênis Fit da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item467,5
468,Chá Verde Classic,Alimentos e Bebidas,239.12,Chá Verde Classic da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item468,0
469,Kite Mini Trend,Brinquedos,963.96,Kite Mini Trend da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item469,2
470,Mouse Sem Fio Trend,Eletrônicos,31.91,Mouse Sem Fio Trend da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item470,4
471,Corda de Pular Pro,Esportes,970.48,Corda de Pular Pro da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item471,5
472,Haltere 5kg Fit,Esportes,62.3,Haltere 5kg Fit da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item472,5
473,Porta-Retrato Metal Prime,Casa e Decoração,893.32,Porta-Retrato Metal Prime da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item473,3
474,Webcam HD Nexus,Eletrônicos,537.15,Webcam HD Nexus da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item474,4
475,Webcam HD VerdeVida,Eletrônicos,993.11,Webcam HD VerdeVida da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item475,4
476,Porta-Retrato Metal Fit,Casa e Decoração,92.32,Porta-Retrato Metal Fit da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item476,3
477,Cerveja Stout Pro,Alimentos e Bebidas,562.78,Cerveja Stout Pro da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item477,0
478,Café Especial Top,Alimentos e Bebidas,969.92,Café Especial Top da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item478,0
479,Chá Verde Prime,Alimentos e Bebidas,532.64,Chá Verde Prime da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item479,0
480,Mouse Sem Fio Nexus,Eletrônicos,636.81,Mouse Sem Fio Nexus da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item480,4
481,Livro de Ficção Lumina,Livros e Papelaria,701.83,Livro de Ficção Lumina da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item481,6
482,Marcador de Página Nexus,Livros e Papelaria,465.45,Marcador de Página Nexus da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item482,6
483,Quebra-Cabeça 500 Peças Prime,Brinquedos,635.01,Quebra-Cabeça 500 Peças Prime da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item483,2
484,Puzzle Arte Classic,Livros e Papelaria,592.63,Puzzle Arte Classic da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item484,6
485,Caneta Esferográfica Cool,Livros e Papelaria,903.13,Caneta Esferográfica Cool da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item485,6
486,Shorts Jeans VerdeVida,Roupas,64.54,Shorts Jeans VerdeVida da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item486,7
487,Teclado Mecânico Classic,Eletrônicos,295.34,Teclado Mecânico Classic da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item487,4
488,Puzzle Arte Smart,Livros e Papelaria,951.4,Puzzle Arte Smart da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item488,6
489,Quebra-Cabeça 500 Peças Pro,Brinquedos,892.46,Quebra-Cabeça 500 Peças Pro da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item489,2
490,Webcam HD Lumina,Eletrônicos,466.54,Webcam HD Lumina da categoria Eletrônicos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item490,4
491,Luva de Goleiro Lumina,Esportes,627.73,Luva de Goleiro Lumina da categoria Esportes. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item491,5
492,Jaqueta Corta-Vento Lumina,Roupas,291.83,Jaqueta Corta-Vento Lumina da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item492,7
493,Porta-Retrato Metal Lumina,Casa e Decoração,204.36,Porta-Retrato Metal Lumina da categoria Casa e Decoração. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item493,3
494,Marcador de Página Prime,Livros e Papelaria,474.42,Marcador de Página Prime da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item494,6
495,Jaqueta Corta-Vento Pro,Roupas,366.29,Jaqueta Corta-Vento Pro da categoria Roupas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item495,7
496,Kite Mini VerdeVida,Brinquedos,591.98,Kite Mini VerdeVida da categoria Brinquedos. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item496,2
497,Barra de Cereal Chocolate Top,Alimentos e Bebidas,96.18,Barra de Cereal Chocolate Top da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item497,0
498,Livro de Ficção VerdeVida,Livros e Papelaria,974.91,Livro de Ficção VerdeVida da categoria Livros e Papelaria. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item498,6
499,Café Especial Fit,Alimentos e Bebidas,986.49,Café Especial Fit da categoria Alimentos e Bebidas. Produto de alta qualidade para o dia a dia.,https://via.placeholder.com/300x300?text=Item499,0
